manufacturer_name,manufacturer_id
Linde Gas & Equipment Inc.,100000686813
LinkBio Corp,100000196844
LinkBio Corp.,100000196844
"Linus Health, Inc.",100000911824
Linvatec Corporation,100000005549
"LivaNova USA, Inc.",100000176739
LockedBrands,100001449697
"Lombart Brothers, Inc.",100000000152
Longeviti Neuro Solutions LLC,100000281819
Lucid Diagnostics Inc.,100000971892
Lumendi LLC,100000291838
Lumenis (Germany) GmbH,100000291833
Lumenis (HK) Limited,100000291831
Lumenis BE (HK) Limited,100000966842
Lumenis BE ANZ Pty Ltd,100000966841
Lumenis BE LTD,100000961838
Lumenis BE inc,100000956832
Lumenis Ltd.,100000291830
"Lumenis, Inc",100000010975
Luminex Corporation,100000010759
Luminex Molecular Diagnostics,100000010863
"LumiraDx, Inc.",100000981878
"Lumos Diagnostics, Inc.",100001450194
Lundbeck LLC,100000000236
Lupin Inc.,100000291821
Luye Pharma (USA) Ltd.,100001341942
"MACROGENICS, INC.",100000961869
MAYNE PHARMA COMMERCIAL LLC,100000136519
MAYNE PHARMA INC.,100000136519
"MDD US Operations, LLC",100000000354
MED-EL Corporation,100000010999
"MEDACTA USA, INC.",100000000078
MEDELA LLC,100000010466
"MEDEXUS PHARMA, INC.",100000061326
MEDICAL INVESTMENT ADVISORS LLC,100000000252
MEDICAL POSITIONING INC,100000046267
"MEDICAROID, INC.",100000966854
MEDICEM INC.,100000471811
MEDICOMP INC,100000005363
MEDIVATION INC.,100000010858
MEDIVATION LLC.,100000010858
MEDIVATION SERVICES LLC,100000211780
MEDLINE INDUSTRIES LP,100000005431
MEDTEC LLC,100000011192
"MEDTEC, Inc.",100000011192
"MENARINI SILICON BIOSYSTEMS, INC.",100000196864
"MERIDIAN MEDICAL TECHNOLOGIES, INC.",100000000303
"MERZ NORTH AMERICA, INC.",100000005376
MESH SUTURE INC,100001341946
MILLICENT US INC,100000486811
MIM Software Inc.,100001276927
"MIMEDX Group, Inc.",100001447486
"MIS Implants Technologies, Inc.",100000011013
"MIS Technologies, LLC",100000506814
MISSION PHARMACAL COMPANY,100000000186
"MITSUBISHI TANABE PHARMA AMERICA, INC.",100000191780
MITSUBISHI TANABE PHARMA CORPORATION,100000196799
"MITSUBISHI TANABE PHARMA DEVELOPMENT AMERICA, INC.",100000191781
"MITSUBISHI TANABE PHARMA HOLDINGS AMERICA, INC.",100000191779
"MIVI Neuroscience, Inc.",100000696811
"MIZUHO AMERICA, INC.",100000136516
"MML US, Inc.",100000961847
"MOTIVA USA, LLC",100001450061
"MOXIMED, INC",100001376990
MVP Orthopedics Inc,100000181766
MY01 Inc.,100001141889
"MacuLogix, Inc.",100000010969
Madrigal Pharmaceuticals,100001448154
"Mahana Therapeutics, Inc.",100000971856
Maillefer Instruments Holding Sarl,100000010639
Mallinckrodt Hospital Products Inc.,100000826829
Mallinckrodt LLC,100000005429
MannKind Corporation,100000151695
Mannkind Corporation,100000151695
"Manual Surgical Sciences, LLC",100000806858
Maquet Cardiopulmonary GmbH,100000010933
Maquet Cardiovascular L.L.C.,100000010865
"Maquet Cardiovascular U.S. Sales, L.L.C.",100000010724
Maquet Critical Care AB,100001449128
"Marine Polymer Technologies, Inc.",100000010811
"Marinus Pharmaceuticals, Inc.",100001081885
"Maruho Medical, Inc.",100000246807
Masimo Corporation,100000005698
"Masters Drug Company, Inc.",100001351928
Materialise NV,100000011130
Materialise USA LLC,100000010491
"Mauna Kea Technologies, Inc.",100000011027
Maxx Health Inc,100000166742
"Maxx Orthopedics, Inc.",100000000121
McKesson Corporation,100000010656
McKesson Drug Company LLC,100000971858
"McKesson Medical-Surgical Minnesota Supply, Inc",100000136473
"McKesson Medical-Surgical, Inc.",100000010768
McKesson Plasma and Biologics LLC,100000971860
"McKesson Sourcing Services, Inc.",100001351966
"McKesson Specialty Care Distribution, LLC",100000010520
"MeMed US, Inc.",100001451169
MedOne Surgical Inc,100000000243
"MedShape, Inc.",100000011078
"Medacta USA, Inc.",100000000078
Medartis Inc.,100000005700
Medela AG,100000141538
"Medexus Pharma, Inc.",100000061326
Medi-Tate Ltd,100000941826
"MediView XR, Inc.",100001156900
"Medical Device Business Services, Inc.",100000005706
Medical Graphics Corporation,100000010571
"Medical Microinstruments, Inc.",100001449764
Medical Templates AG,100001341929
Medicem Inc.,100000471811
Medicines360,100000136411
"Medicrea USA, Corp.",100000011086
Medicure Pharma Inc.,100000136550
"Medimetriks Pharmaceuticals, Inc.",100000000134
Medinc of Texas,100000010422
"Medistim USA, Inc.",100000011206
Meditrina,100000916824
"Medivance, Inc.",100000005494
Medivators Inc.,100000010598
Medline Industries LP,100000005431
"Medline Industries, Inc.",100000005431
"Medspira, LLC",100000010923
"Medtronic MiniMed, Inc.",100000010391
"Medtronic USA, Inc.",100000010383
"Medtronic Vascular, Inc.",100000010384
"Medtronic, Inc.",100000000106
Medwest Associates,100000010467
"Medyssey USA, Inc",100000010435
"Meisinger USA, LLC",100000010567
"Meitheal Pharmaceuticals, Inc.",100001341927
"Melinta Therapeutics, LLC",100000196838
Memic Innovative Surgery Inc.,100000941828
"Menarini Silicon Biosystems, Inc.",100000196864
Menicon,100000011176
Mentor Worldwide LLC,100000010472
"Merakris Therapeutics, Inc.",100000746811
"Mercator MedSystems, Inc.",100000010576
Merck Healthcare KGaA,100000511814
Merck KGaA,100000511815
Merck Sharp & Dohme Corporation,100000000053
Merck Sharp & Dohme LLC,100000000053
"Mercury Enterprises, Inc.",100000011180
"Merete Technologies, Inc",100000196794
Merge Healthcare Incorporated,100000136537
Meridian Bioscience Inc.,100000010483
Merit Medical Systems Inc,100000010426
"Merz North America, Inc.",100000005376
"Merz Pharmaceuticals, LLC",100000005377
"Mesa Biotech, Inc.",100000816819
Metacel Pharmaceuticals LLC,100001116890
Meticuly Inc.,100001450595
"Metrex Research, LLC",100000000256
"Metric Medical Devices, Inc.",100000010877
Metuchen Pharmaceuticals,100000431811
Mevion_Medical_Systems_Inc,100000011220
Mf Med,100001447652
"MiRus, LLC",100000476816
"Miach Orthopaedics, Inc.",100000981880
"Michigan Critical Care Consultants, Inc.",100000151709
"Micro-tech Endoscopy USA, Inc.",100000196802
MicroAire Surgical Instruments LLC,100000005662
MicroPort CRM USA Inc,100000246810
MicroPort NaviBot International LLC,100001171892
MicroPort Orthopedics Inc,100000066377
"MicroVention, Inc.",100000010928
Microaire Surgical Instruments Llc,100000005662
Microgenics Corporation,100000010790
Microline Surgical Inc,100000010448
Micromed Inc,100000010561
"Micromedics, Inc.",100000826854
"Microsurgical Technology, Inc.",100000046291
"Microtransponder, Inc.",100001176943
"Mid-Atlantic Surgical Systems, LLC",100000010471
Midmark Corporation,100000010765
Midsouth Orthopedics,100000010654
Midsouth Orthopedics Inc.,100000010654
"Midway Dental Supply, LLC",100000981883
Midwest Medical Resources Inc,100001451202
"Midwest Surgical Alliance, LLC",100000010505
Mighty Oak Medical,100000806857
Milestone Scientific Inc.,100000196807
"Milliken Healthcare Products, LLC",100000000188
"Minaris Medical America, Inc.",100000181759
Mindera Corp,100000971882
"Mindray DS USA, Inc.",100000005486
"Minerva Surgical, Inc",100000151631
"Mirati Therapeutics, Inc.",100001376985
"Mirum Pharmaceuticals, Inc.",100001156888
"Mirum Pharmaceuticals, Inc.",100000010950
Misonix Inc,100000061314
"Mission Medical Distribution, LLC",100001301927
Mission Pharmacal Company,100000000186
"Mitsubishi Tanabe Pharma America, Inc.",100000191780
Mitsubishi Tanabe Pharma Corporation,100000196799
"Mitsubishi Tanabe Pharma Development America, Inc.",100000191781
"Mitsui Chemicals, Inc.",100000151613
"Mobius Therapeutics, LLC",100000011188
"Moderna TX, Inc.",100000961851
"ModernaTX, Inc.",100000961851
"Modulated Imaging, Inc.",100000166740
"Mohawk Hospital Equipment, Inc.",100000061304
"Molecular Biologicals, Inc",100000976875
Molli Surgical (us) Inc,100000826840
"Molnlycke Health Care US, LLC",100000010368
Momentis Surgical Inc.,100000941828
Monaghan Medical Corporation,100000010630
Monteris Medical Corporation,100000000210
"MorphoSys, US Inc.",100000961849
"Motive Health, Inc.",100000136452
Movair Inc,100001447088
Mozarc Medical US LLC,100001331927
"Murata Vios, Inc.",100001176949
Musculoskeletal Transplant Foundation Inc.,100000000081
"Music City Medical Technologies, LLC",100001447255
"Mycovia Pharmaceuticals, Inc.",100001176912
Mylan Inc.,100000005518
Mylan Institutional Inc.,100000005575
Mylan LLC,100000191768
Mylan Pharmaceuticals Inc.,100000005572
Mylan Specialty L.P.,100000005572
Mylan Specialty L.P.,100000005573
"Myocardial Solutions, Inc.",100000336807
"Myomo, Inc",100000381809
Myovant Sciences GmbH,100000946824
Myovant Sciences Inc.,100000931824
"Myriad Genetic Laboratories, Inc.",100000136378
NATUS MEDICAL INCORPORATED,100000806836
"NDC MSV, Inc.",100000781815
NESTLE HEALTHCARE NUTRITION INC.,100000000092
"NEUROPACE, INC.",100000010697
"NEW WORLD MEDICAL,INC.",100000010605
NICO Corporation,100000005600
"NIDEK CO., LTD.",100000000174
NIPRO CORPORATION,100000971845
"NOBELPHARMA AMERICA, LLC",100001106885
NOVARTIS PHARMACEUTICALS CORPORATION,100000000228
"NS Pharma, Inc.",100000616811
NSK AMERICA CORPORATION,100000011233
NURAMI MEDICAL LTD,100001448428
NX Development Corp.,100000446811
"NXSTAGE MEDICAL, INC.",100000005488
"Nabriva Therapeutics, plc",100000786819
"Nalu Medical, Inc.",100000826844
NanoHive Medical LLC,100000376810
"Nanosonics, Inc.",100000131390
Nanovis LLC,100000071380
Napo Pharmaceuticals Inc,100000151642
National Dentex LLC,100000000065
National Marrow Donor Program,100001071883
Neo Spine USA Inc,100000546811
"Neo Spine USA, Inc.",100000546811
NeoTract Inc.,100000071387
Neocis Inc.,100000196865
"Neos Therapeutics, LP",100000136557
"Neoss, Inc.",100000966833
Neovasc Medical Inc,100000096361
Neptune Medical Inc.,100001036884
Nestle HealthCare Nutrition Inc.,100000000092
"NeurAxis, Inc.",100000791823
NeuraSignal Inc.,100001341928
"Neurelis, Inc.",100000806859
Neurent Medical Limited,100001141890
"NeuroLogica Corporation, A Subsidiary of Samsung Electronics",100000010449
"NeuroLogica Corporation, a subsidiary of Samsung Electronics Co., Ltd.",100000010449
NeuroMetrix Inc,100000000150
"NeuroVasc Technologies, Inc.",100000171742
"Neurocrine BioSciences, Inc.",100000186746
"Neurocrine Biosciences, Inc.",100000186746
"Neuromechanical Innovations, LLC",100000701811
"Neuronetics, Inc.",100000005450
Nevro Corp.,100000136428
"New American Therapeutics, Inc.",100000971885
"New Standard Device, LLC dba Metalogix",100001176944
"New View Surgical, Inc.",100001176935
New Wave Endo-Surgical Corp.,100000971854
"New York Blood Center, Inc.",100000010634
Next Science LLC,100000151652
"NextStep Arthropedix, LLC",100000126357
Nextremity Solutions Inc.,100000010459
"Nexus CMF, LLC",100000136563
Nexus Medical Technologies Llc,100001447453
"Nexus Spine, LLC",100000136562
Nexxt Spine LLC,100000066378
Nico Corporation,100000005600
Nidek Incorporated,100000010721
NightWare Incorporated,100001326932
Nihon Cochlear Co Ltd,100000061339
"Nihon Kohden America, Inc.",100000010977
"Nippon Boehringer Ingelheim Co., Ltd.",100000005669
"Nippon Shinyaku Co.,Ltd",100001026883
Nipro Medical Corporation,100000836821
Noah Medical Corporation,100001321927
Nobel Biocare USA,100000010559
"Noctrix Health, Inc.",100001449194
Nonagen Bioscience Corp,100001151891
"Nonin Medical, Inc.",100000010589
"Nordic Pharma, Inc.",100001451061
"NormaTec Industries, LP",100000010672
"North American Rescue, LLC",100000226823
Northern X-Ray Company,100001296927
"Northgate Technologies, Inc.",100000326808
"Notal Vision, Inc.",100000136507
"NovApproach Spine, LLC",100001176931
"Nova Eye, Inc.",100000851823
Novabone Products,100000000095
"Novartis Gene Therapies, Inc. (fka AveXis, Inc.)",100000486816
"Novartis Gene Therapies, Inc. (fka Avexis, Inc.)",100000486816
Novartis Pharma AG,100000000058
Novartis Pharmaceuticals Corporation,100000000228
Novastep Inc.,100000136540
Novavax Inc,100001281931
"Noven Pharmaceuticals, Inc.",100000000219
"Noven Therapeutics, LLC",100000000221
Novian Health Inc.,100000010956
Novo Nordisk AS,100000000163
Novo Nordisk AS,100000000144
Novo Nordisk Health Care AG,100000000155
Novo Nordisk Inc,100000000144
"Novo Nordisk Research Center Seattle, Inc.",100000196804
"Novo Nordisk US Research & Development, Inc.",100000196804
"NovoPedics, Inc.",100000501818
"NovoSource, LLC",100000461813
Novocure GmbH,100000971857
Novocure Inc.,100000005413
Novocure Israel Ltd,100000010836
Novonate Inc,100000756812
Novus Surgical Consultants,100001101885
Novus Surgical Solutions LLC,100000151618
"NuMED for Children, LLC",100000061376
"NuSmile, Ltd.",100000136377
"NuVasive Specialized Orthopedics, Inc.",100000151549
"NuVasive, Inc.",100000010655
Nucletron B.V.,100000011098
Nucletron Operations B.V.,100000081381
Nuo Therapeutics,100000081358
Nurami Medical Inc,100001448429
"Nutech Spine, Inc.",100000011005
"Nuwellis, Inc.",100000010412
"Nvision Biomedical Technologies, Inc.",100000216792
"NxStage Medical, Inc.",100000005488
"O&M Halyard, Inc.",100000246825
"OCULUS, Inc.",100000000320
"OMEGA MEDICAL IMAGING, LLC",100000496811
"OMNIlife science, Inc",100000010553
ONY Biotech Inc.,100000010688
"OPHTEC USA, Inc.",100000010465
"OPKO Pharmaceuticals, LLC",100000151639
"OPTOVUE, INC.",100000010997
OPUM Technologies,100000806843
ORGANOGENESIS INC.,100000011175
ORPHALAN INC,100001351950
ORTHALIGN INC,100000010572
ORTHO DEVELOPMENT CORPORATION,100000010543
ORTHOSENSOR INC.,100000000298
ORTHOXEL DESIGNATED ACTIVITY COMPANY,100000511816
OSSIO INC,100000571813
OSSIO LTD,100000806851
"OVIK Health, LLC",100000000188
"OWP Pharmaceuticals, Inc.",100000151568
OXFORD GENE TECHNOLOGY INC,100000521824
"Oak Med, Inc.",100001448118
"Oasis Medical, Inc.",100000046295
"Octapharma USA, Inc.",100000010699
"Ocular Therapeutix, Inc.",100000076361
Oculus Surgical Inc.,100000971864
"Okami Medical, Inc.",100000806832
Olea Medical,100000010592
Olympus America Inc.,100000005451
Olympus Corporation,100000000360
Olympus Corporation of the Americas,100000000173
"Olympus Latin America, Inc.",100000005565
Olympus Medical Systems Corporation,100000005438
Olympus Winter & Ibe GmbH,100000010671
Omeros Corporation,100000136485
"Omnia Medical, LLC",100000136586
Omnia S.r.l,100001286927
Omniscient Neurotechnology America Ltd,100001176904
"On Target Laboratories, Inc",100001449731
"OnMark, Inc.",100000971861
"One Lambda, Inc.",100000010788
"One Surgical, Inc.",100000316824
"Onkos Surgical, Inc.",100000136407
"OpGen, Inc.",100000196848
Opsens Inc.,100000151592
"OptiNose US, Inc.",100000011125
"Optimotion Implants, LLC",100001041883
"Optinose US, Inc.",100000011125
Optos Plc,100000010442
Optos plc,100000010442
"Optos, Inc.",100000000312
"OptumHealth Care Solutions, LLC",100001351969
"OraBio, Inc.",100001351975
"OraPharma, a division of Bausch Health US, LLC",100000226818
OraSure Technologies Inc.,100000021241
Orchard Therapeutics North America,100001447187
"Orexo US, Inc.",100000061290
"Organ Recovery Systems, Inc.",100000011225
OrganOx Ltd,100000316831
Organogenesis Inc.,100000011175
Organon LLC,100000866821
Organon Llc,100000866821
Orion Corporation,100000011071
Ormco Corporation,100000005626
OrphAI Therapeutics Inc.,100000151558
Orpyx Medical Technologies Inc.,100000971884
Orpyx Medical Technologies US Inc.,100000971873
"Ortho Dermatologics, a division of Bausch Health US, LLC",100000226815
"Ortho Organizers, Inc.",100000010714
Ortho Solutions Inc,100000086388
"Ortho Technology, Inc",100000066370
"Ortho-Clinical Diagnostics, Inc.",100000005670
"Ortho2, LLC",100000441811
"OrthoFundamentals, LLC",100001271927
OrthoGrid Systems Inc,100000481811
OrthoPediatrics Canada ULC,100001116891
OrthoPediatrics Corp.,100000010727
"OrthoScan, Inc.",100000151655
OrthoXel Designated Activity Company,100000511816
"Orthofix Medical, Inc.",100000216794
Orthogenrx Inc.,100000151682
Orthoxel Designated Activity Company,100000511816
Osmotica Pharmaceutical Corp.,100000016250
Osprey Medical Inc,100000000107
OssDsign Incorporated,100001176910
"Osseus Fusion Systems, LLC",100000000305
"Ossur Americas, Inc.",100000071375
"OsteoCentric Technologies, Inc.",100000136547
OsteoReady LLC,100000010885
Osteogenics Biomedical Inc.,100000000290
Osteomed LLC,100000010815
"Osteoremedies, LLC",100000081367
Ostial Corporation,100000196867
"Oticon Medical, LLC",100000005561
"Otonomy, Inc.",100000151634
"Otsuka America Pharmaceutical, Inc.",100000010723
"Otsuka Pharmaceutical Co., Ltd.",100000000112
"Otsuka Pharmaceutical Development & Commercialization, Inc.",100000010725
"Otter Pharmaceuticals, LLC",100001351963
Otto Bock HealthCare LP,100000081393
Otto Bock Healthcare Products GmbH,100000151602
Ottobock SE & Co. KGaA,100000971869
Outset Medical Inc,100000151703
"Ovesco Endoscopy USA, Inc.",100001181923
"Owens & Minor Distribution, Inc.",100000010591
Oxford Immunotec USA Inc,100000281813
"Oxford Performance Materials, Inc.",100001451028
"Oyster Point Pharma, Inc.",100001156899
"Ozark Cryosurgery, LLC",100000010510
PAINTEQ LLC,100000966847
"PALETTE LIFE SCIENCES, INC.",100000486812
"PAR Pharmaceutical, Inc.",100000010989
"PARI Respiratory Equipment, Inc.",100000011198
"PATTERSON COMPANIES, INC.",100000011158
PAVmed Inc.,100000971891
PBG PUERTO RICO LLC,100000401810
"PENTAX of America, Inc.",100000000259
PFIZER CANADA INC,100000071378
PFIZER CHILE S.A.,100000841821
PFIZER INC.,100000000286
PFIZER INTERNATIONAL LLC,100000000167
"PFIZER INVESTMENT CO., LTD",100000136505
PFIZER LIMITED,100000000323
PFIZER PHARMA GMBH,100000061400
PFIZER PHARMACEUTICALS LLC,100000000294
PFIZER S.A.,100000841822
PFIZER S.A.S.,100000846822
"PFIZER ZONA FRANCA, S.A.",100000846821
"PFM Medical, Inc.",100000046251
PHARMACIA & UPJOHN COMPANY LLC,100000000307
PIRAMAL CRITICAL CARE,100000086396
"PLEXUS OPTIX, INC.",100000521815
POLARIS TECHNOLOGY SOLUTIONS LLC,100001146888
"PORTOLA PHARMACEUTICALS, LLC",100000246827
PPOD Orthotics Inc.,100000781821
"PPOD Orthotics, Inc.",100000781821
PRAMAND LLC,100001449595
"PRECISION SPINE, INC.",100000010596
PRESCIENT SURGICAL,100000251807
"PREVENTRIC DIAGNOSTICS, INC.",100000921826
"PRIME SURGICAL, LLC",100000151624
PRINCIPIA BIOPHARMA INC.,100000771811
PROCEPT BioRobotics Corporation,100000291810
"PROCYRION, INC.",100000971886
"PROGENICS PHARMACEUTICALS, INC.",100000506815
PROTEGA PHARMACEUTIALS INC,100001181905
"PROVIDENCE MEDICAL TECHNOLOGY, INC.",100000081368
"PTC Therapeutics, Inc.",100000191753
PULPDENT CORPORATION,100000010772
"PUMA BIOTECHNOLOGY, INC.",100000191750
Pacira Pharmaceuticals Incorporated,100000000135
"Pacira Therapeutics, Inc.",100000291812
"Pajunk Medical Systems, LP",100000046264
Paladin Technology Solutions,100001066883
"Palette Life Sciences, Inc.",100000486812
"Panther Orthopedics, Inc.",100000511822
"Par Pharmaceutical, Inc.",100000010989
"ParaPRO, LLC",100000076379
"Paragon 28, Inc.",100000010964
"Paragonix Technologies, Inc.",100000971875
Paramount Bed USA Corporation,100000941824
"Paratek Pharmaceuticals, Inc.",100000476817
"Parcus Medical, LLC",100000151567
"Parsolex GMP Center, Inc.",100000010807
"Partner Therapeutics, Inc.",100000221806
"Pathway Medical Partners, LLC",100001296928
Patriot Medical Distributors,100000706811
"Pear Therapeutics (US), Inc.",100000966849
Pediatric Alliance LLC,100001448627
Peerless Surgical Inc.,100000010481
"Penumbra, Inc.",100000010583
Perfuze Inc,100001191927
Perfuze Limited,100001191926
Perrigo Company plc,100000010374
Persion Pharmaceuticals LLC,100000521826
Personal Genome Diagnostics Inc,100000826820
"Peter Brasseler Holdings, LLC",100000010392
Pfizer Inc.,100000000286
Phadia AB,100000010779
Phadia US Inc.,100000010419
PharmaEssentia USA Corporation,100001176899
Pharmaceutical Business Consultants Limited,100000826825
Pharmacosmos Therapeutics Inc.,100000801827
"Pharmacyclics LLC, An AbbVie Company",100000136439
"Pharmacyclics LLC, an AbbVie Company",100000136439
"Pharming Healthcare, Inc.",100000151690
"Phathom Pharmaceuticals, Inc.",100001176938
Philadelphia Medical Management Company LLC,100000361811
Philips Electronics North America Corporation,100000000198
Philips North America LLC,100000000198
Phoenix Sleep Solutions LLC,100000136484
Photocure Inc,100000010742
PhotoniCare Inc,100001176906
"Phraxis, Inc.",100000151551
Piedmont Plus Innovation,100001131889
"Pierre Fabre Pharmaceuticals, Inc.",100000011193
"Pinnacle Biologics, Inc",100000000148
"Pinnacle Transplant Technologies, LLC",100000136578
"Pinnacle, Inc",100000010528
"Pioneer Surgical Technology, Inc.",100000806854
Piramal Critical Care,100000086396
"Planmeca USA, Inc.",100000011203
"Podimetrics, Inc.",100000151622
"Polarean, Inc.",100001351938
Polaris Technology Solutions LLC,100001146888
PolarisAR Inc,100001448528
"PolarityTE, Inc.",100000316815
PolyMedics Innovations Inc,100000971890
PolyMedics Innovations Inc.,100000971890
PolyNovo North America LLC,100000196803
"Polymedco, LLC",100001196924
"Polymer Technology Systems, Inc",100000136449
Poriferous LLC,100000181754
"Portola Pharmaceuticals, LLC",100000246827
"Potrero Medical, Inc.",100000966860
"Praxair Distribution, Inc",100000686813
"Preceptis Medical, Inc.",100000136436
Precision Medical Products Inc.,100001176892
"Precision Medical Products, Inc.",100000686811
"Precision Spine, Inc.",100000010596
"Premia Spine, Ltd.",100000806842
Premier Dental Products Company,100000000202
"Premier Healthcare Solutions, Inc.",100000951824
"Preventice Services, LLC",100000005732
"Prexion, Inc.",100000151694
"Prime Surgical, LLC",100000151624
"Primo Medical Group, Inc. (f.k.a. STD Med Inc.)",100000011190
Prism Medical,100001447985
"Prismatik Dentalcraft, Inc.",100000236809
Pristine Surgical LLC,100001449528
"Prodigy Surgical Distribution, Inc.",100000010497
Profound Medical Corp.,100000646812
"ProgenaCare Global, LLC",100001186924
"Progenics Pharmaceuticals, Inc.",100000506815
"Progentec Diagnostics, Inc.",100000511826
Promega Corporation,100000956825
"Prosidyan, Inc",100000071362
Provepharm Inc.,100000186750
"Providence Medical Technology, Inc.",100000081368
Provisio Medical,100000481820
"Provisio Medical, Inc.",100000481820
"PruGen, Inc. Pharmaceuticals",100000000277
"Prytime Medical Devices, Inc.",100000151697
Pulmonx Corporation,100000010976
"Pulse Biosciences, Inc.",100001447685
"Puma Biotechnology, Inc.",100000191750
Purdue Pharma L.P.,100000005432
Purdue Pharmaceuticals L.P.,100000521816
"PureLife, LLC",100000010486
Pylant Medical,100000005602
"Pyros Pharmaceuticals, Inc.",100001377000
Q BIOMED INC.,100000781820
Q Biomed Inc.,100000781820
QAPEL MEDICAL INC,100000626812
"QED Therapeutics, Inc.",100000961866
"QIAGEN, LLC",100000501823
"QOL Medical, LLC",100000010804
"QT Imaging, Inc.",100000506823
Qfix,100000171739
"Qiagen, LLC",100000501823
QorumPartners,100001161894
Quanta Dialysis Technologies Inc,100000961853
"Quest Medical Imaging, Inc",100000941825
Quest Medical Inc.,100000005483
Quidel Corporation,100000005437
R-PHARM US LLC,100000136422
R-Pharm US LLC,100000136422
"RADIOMETER AMERICA, INC",100000011053
"RARE DISEASE THERAPEUTICS, INC.",100000010515
REBISCAN,100000005385
RECORDATI_RARE_DISEASES_INC.,100000011082
REJONI INC.,100001449596
"RELIANCE MEDICAL PRODUCTS, INC.",100000000321
RELJA Innovations LLC,100001176887
"REVANCE THERAPEUTICS, INC.",100001448152
RGH ENTERPRISES LLC,100000046266
RGH Enterprises Inc,100000046266
RGH Enterprises LLC,100000046266
"RIKCO INTERNATIONAL, LLC",100000010754
"RIWOspine, Inc.",100001176926
"RMC Orthopedic & Surgical, Inc.",100001336928
"ROCHE DIABETES CARE, INC.",100000136405
ROCHE DIAGNOSTICS INTERNATIONAL LTD,100000010737
"ROCHE MOLECULAR SYSTEMS, INC.",100000005630
"ROCHE SEQUENCING SOLUTIONS, INC.",100000801826
"ROCK MEDICAL ORTHOPEDICS, INC.",100000010568
"RTI SURGICAL, INC",100000806853
"RTI Surgical, Inc",100000806853
"Ra Medical Systems, Inc.",100000291837
"Radiometer America, Inc",100000011053
"Radius Health, Inc.",100000181748
Radux Devices LLC,100000301807
Rapid Medical Ltd,100000451811
Rattan And Associates,100000281807
Rattan and Associates,100000281807
RaySearch Laboratories AB (publ),100000005680
Rayner Intraocular Lenses Limited,100000871821
ReShape Lifesciences Inc.,100000291822
Reapplix Inc.,100000611811
Rebiotix Inc.,100001301929
Recor Medical Inc,100001448052
"RedDress USA, Inc.",100001448328
RedHill Biopharma Inc.,100000751811
"Reel Surgical, Inc.",100000186749
"RefleXion Medical, Inc.",100000826839
Reflow Medical Inc,100001351948
"Regeneron Healthcare Solutions, Inc.",100000136416
"Regeneron Pharmaceuticals, Inc.",100000000069
"Reichert, Inc.",100000010372
"Reliance Medical Products, Inc.",100000000321
Reliance Medical Systems,100000071366
"Relievant Medsystems, Inc.",100000511825
"Relypsa, Inc.",100000151638
"Remel, Inc.",100000010783
"Remington Medical, Inc.",100000806819
RenalPro Medical Inc.,100000966859
"Renalytix AI, Inc.",100001176952
Renovia Inc,100000196808
"Reprise Biomedical, Inc.",100000396810
Repro Med Systems Inc,100000366809
Republic Spine,100000151630
"Republic Spine, LLC",100000151630
ResMed Corp,100000005736
Resmed Corp,100000005736
"Respicardia, Inc.",100000010421
Respire Medical Holdings LLC,100000151546
Responsive Arthroscopy Inc,100000291807
Responsive Arthroscopy LLC,100000291807
"Retropsoas Technologies, LLC",100001061884
"Revvity, Inc.",100001366985
Rhodes Pharmaceuticals L.P.,100000005459
"Rhythm Pharmaceuticals, Inc.",100000966832
Richard Wolf Medical Instruments Corp.,100000056296
"Ricoh USA, Inc",100000291824
"Ricoh USA, Inc.",100001176915
"Rigel Pharmaceuticals, Inc.",100000226808
"Riggs Hospital Supplies, Inc.",100001246925
"Rigicon,Inc.",100000436811
"Rivanna Medical, Inc",100000141519
"Rivanna Medical, LLC",100000141519
"Roanoke Area Surgical Lasers, LLC",100000010433
Roche Diabetes Care GmbH,100000136545
"Roche Diabetes Care, Inc.",100000136405
Roche Diagnostics Corporation,100000005419
Roche Diagnostics International Ltd,100000010737
"Roche Diagnostics Operations, Inc.",100000005442
Roche Health Solutions Inc.,100000005427
"Roche Molecular Systems, Inc.",100000005630
Roche Products Limited,100000010364
"Roche TCRC, Inc.",100000000166
Rochester Medical Corporation,100000005496
"Rock Medical Orthopedics, Inc.",100000010568
"Rockwell Medical, Inc.",100000010382
"Romark Laboratories, LC",100000011162
"Route 92 Medical, Inc.",100000796823
Royal Biologics,100000291829
"Royal Biologics, Inc.",100000291829
RxCrossroads 3PL LLC,100001351955
RxSight Inc,100000676811
SANOFI PASTEUR INC.,100000000299
SANOFI US SERVICES INC.,100000000067
SANOFI-AVENTIS U.S. LLC,100000000076
SC MEDICA,100001447718
"SCA Pharmaceuticals, LLC",100000856821
SCILEX PHARMACEUTICALS INC.,100000221799
SCPHARMACEUTICALS INC.,100001326929
"SCYNEXIS, Inc.",100000971833
SEAGEN INC.,100000000279
SEALONIX INC.,100001449597
SEASPINE ORTHOPEDICS CORPORATION,100000131381
SERVIER AFFAIRES MEDICALES,100000291809
SERVIER PHARMACEUTICALS LLC,100000246816
SHIELD THERAPEUTICS INC,100001176921
SHORLA ONCOLOGY INC.,100001448894
"SI-BONE, INC.",100000011102
"SI-BONE, Inc.",100000011102
"SI-TECHNOLOGY, LLC",100000136433
SIGN Fracture Care International,100000010886
